지점,일시,기온,강수량,풍속,습도,일조시간,적설량,지면온도,지중온도
108,2020-12-01 20:00,2.6,,1.6,42,,,0.2,5.3
108,2020-12-01 21:00,2.1,,1.2,44,,,0.2,5.3
108,2020-12-01 22:00,2.1,,1.7,45,,,0.2,5.3
108,2020-12-01 23:00,2,,2.9,41,,,0.2,5.3
108,2020-12-02 0:00,1.6,,1.8,42,,,0.2,5.3
108,2020-12-02 1:00,1.4,,1.2,43,,,0.2,5.3
108,2020-12-02 2:00,1.3,,2.1,46,,,0.3,5.3
108,2020-12-02 3:00,1.1,,2.2,45,,,0.3,5.3
108,2020-12-02 4:00,1,,0.9,45,,,0.3,5.3
108,2020-12-02 5:00,1.1,,1.8,45,,,0.3,5.3
108,2020-12-02 6:00,1,,0.8,47,,,0.3,5.3
108,2020-12-02 7:00,1,,0.6,49,,,0.4,5.3
108,2020-12-02 8:00,1,,0.7,47,0,,0.4,5.2
108,2020-12-02 9:00,1.7,,1.2,45,0,,1,5.2
108,2020-12-02 10:00,2.2,,1.5,46,0,,2.4,5.2
108,2020-12-02 11:00,2.9,,1.2,41,0,,4.2,5.2
108,2020-12-02 12:00,3.8,,2.2,37,0.1,,5.7,5.2
108,2020-12-02 13:00,4.7,,2.4,31,0.3,,7.2,5.2
108,2020-12-02 14:00,6,,2.5,27,0.6,,8.3,5.2
108,2020-12-02 15:00,5.7,,3.6,27,0.8,,7.4,5.3
108,2020-12-02 16:00,5.9,,2.9,29,1,,5.4,5.3
108,2020-12-02 17:00,4.6,,2.6,34,0.6,,3.1,5.4
108,2020-12-02 18:00,3.6,,2.4,40,0,,1.7,5.5
108,2020-12-02 19:00,2.6,,1.1,41,,,0.8,5.6
108,2020-12-02 20:00,2,,1,43,,,0.4,5.7
108,2020-12-02 21:00,1.8,,2.1,43,,,0.2,5.7
108,2020-12-02 22:00,1.5,,3.1,45,,,0.1,5.8
108,2020-12-02 23:00,0.9,,2.4,47,,,-0.2,5.8
108,2020-12-03 0:00,0.5,,1.8,47,,,-0.3,5.8
108,2020-12-03 1:00,0.5,,1,48,,,-0.4,5.7
108,2020-12-03 2:00,0.8,,3.7,44,,,-0.5,5.7
108,2020-12-03 3:00,0.8,,2.5,45,,,-0.5,5.7
108,2020-12-03 4:00,0.5,,2,47,,,-0.6,5.6
108,2020-12-03 5:00,-0.3,,1.3,49,,,-1.5,5.6
108,2020-12-03 6:00,-0.8,,2,51,,,-1.7,5.5
108,2020-12-03 7:00,-0.9,,2.2,52,,,-1.9,5.5
108,2020-12-03 8:00,-1,,2,55,0.2,,-1.9,5.4
108,2020-12-03 9:00,-0.5,,0.9,55,1,,-0.8,5.4
108,2020-12-03 10:00,1.2,,3.2,51,1,,-0.2,5.4
108,2020-12-03 11:00,2.2,,2.8,48,1,,0.2,5.3
108,2020-12-03 12:00,3.1,,3.7,40,1,,4.3,5.3
108,2020-12-03 13:00,3.3,,3.7,39,1,,6.2,5.2
108,2020-12-03 14:00,4.1,,2.5,38,1,,7.4,5.2
108,2020-12-03 15:00,3.9,,3.3,38,1,,6.8,5.2
108,2020-12-03 16:00,3.7,,4,37,1,,3.4,5.2
108,2020-12-03 17:00,2.2,,2.8,38,0.9,,1.3,5.2
108,2020-12-03 18:00,1.4,,3.1,41,0,,0.5,5.3
108,2020-12-03 19:00,0.9,,2.2,44,,,0,5.4
108,2020-12-03 20:00,0.5,,3.6,47,,,-0.4,5.4
108,2020-12-03 21:00,-0.1,,4.7,48,,,-0.9,5.4
108,2020-12-03 22:00,-0.8,,2.8,51,,,-1.5,5.5
108,2020-12-03 23:00,-1.6,,3.3,57,,,-1.9,5.5
108,2020-12-04 0:00,-2.3,,1.8,59,,,-2,5.4
108,2020-12-04 1:00,-2.4,,3.4,63,,,-2.1,5.4
108,2020-12-04 2:00,-3.2,,1.7,63,,,-2.5,5.4
108,2020-12-04 3:00,-3.6,,1.5,64,,,-2.6,5.3
108,2020-12-04 4:00,-3.9,,1.4,67,,,-3,5.3
108,2020-12-04 5:00,-4.2,,1.2,69,,,-3.2,5.2
108,2020-12-04 6:00,-4.3,,1.2,70,,,-3.3,5.2
108,2020-12-04 7:00,-4.5,,0.1,72,,,-3.7,5.1
108,2020-12-04 8:00,-4.1,,1.4,72,0.2,,-3.6,5.1
108,2020-12-04 9:00,-3.1,,1.1,66,0.9,,-1.9,5
108,2020-12-04 10:00,-1,,1.7,54,1,,-0.5,4.9
108,2020-12-04 11:00,0.3,,2.9,44,1,,-0.1,4.9
108,2020-12-04 12:00,1.3,,3.4,40,1,,0.5,4.8
108,2020-12-04 13:00,2.5,,3.8,36,1,,2.3,4.8
108,2020-12-04 14:00,3.4,,3,34,1,,4.3,4.7
108,2020-12-04 15:00,3.9,,3.5,30,1,,4.5,4.7
108,2020-12-04 16:00,4.2,,2.8,32,1,,1.7,4.7
108,2020-12-04 17:00,2.7,,2.8,37,0.9,,0.4,4.7
108,2020-12-04 18:00,1.4,,1.6,44,0,,-0.1,4.7
108,2020-12-04 19:00,0.7,,1.8,49,,,-0.7,4.7
108,2020-12-04 20:00,0.2,,0.7,52,,,-1.1,4.7
108,2020-12-04 21:00,-0.2,,0.9,56,,,-1.2,4.7
108,2020-12-04 22:00,-0.6,,0.4,58,,,-1.2,4.7
108,2020-12-04 23:00,-0.7,,1,61,,,-1.2,4.7
108,2020-12-05 0:00,-0.6,,0.4,60,,,-1.1,4.7
108,2020-12-05 1:00,-0.6,,1.5,62,,,-1.3,4.7
108,2020-12-05 2:00,-0.6,,1.5,62,,,-0.7,4.7
108,2020-12-05 3:00,-0.9,,2.3,65,,,-1.5,4.6
108,2020-12-05 4:00,-1.2,,2.1,67,,,-1.1,4.6
108,2020-12-05 5:00,-1.6,,2.4,69,,,-1.7,4.6
108,2020-12-05 6:00,-1.8,,2.1,70,,,-1.4,4.6
108,2020-12-05 7:00,-2,,2.3,70,,,-2,4.5
108,2020-12-05 8:00,-2.2,,2.5,73,0.1,,-1.8,4.5
108,2020-12-05 9:00,-0.9,,2.6,70,0.8,,-0.9,4.5
108,2020-12-05 10:00,1.6,,1.3,60,1,,-0.3,4.4
108,2020-12-05 11:00,3.4,,2.1,55,1,,0,4.4
108,2020-12-05 12:00,6.2,,1.5,52,1,,0.9,4.4
108,2020-12-05 13:00,5.8,,3.3,55,0.9,,3.2,4.3
108,2020-12-05 14:00,5.7,,2.4,57,0.2,,4,4.3
108,2020-12-05 15:00,5.8,,2.2,55,0,,4.4,4.3
108,2020-12-05 16:00,5.7,,1.5,55,0,,2.7,4.3
108,2020-12-05 17:00,5,,1.8,56,0.1,,1.2,4.3
108,2020-12-05 18:00,4.2,,3,57,0,,0.5,4.4
108,2020-12-05 19:00,3.5,,1,59,,,0.3,4.4
108,2020-12-05 20:00,2.7,,0.9,64,,,0.1,4.5
108,2020-12-05 21:00,1.8,,1,66,,,-0.1,4.5
108,2020-12-05 22:00,1.9,,0.1,70,,,-0.1,4.5
108,2020-12-05 23:00,2.2,,0.6,69,,,0,4.6
108,2020-12-06 0:00,2.3,,1.7,70,,,0.1,4.6
108,2020-12-06 1:00,2.4,,2.1,70,,,0.2,4.6
108,2020-12-06 2:00,2.5,,1.4,69,,,0.2,4.5
108,2020-12-06 3:00,2.6,,1.2,70,,,0.3,4.5
108,2020-12-06 4:00,2.5,,1,69,,,0.2,4.5
108,2020-12-06 5:00,1.9,,2.2,71,,,0.2,4.5
108,2020-12-06 6:00,1.7,,1.1,72,,,0,4.5
108,2020-12-06 7:00,1.5,,1.2,74,,,-0.1,4.5
108,2020-12-06 8:00,1.2,,0.9,75,0,,-0.4,4.5
108,2020-12-06 9:00,1.7,,1.4,77,1,,-0.1,4.5
108,2020-12-06 10:00,4.2,,2,71,1,,0.3,4.5
108,2020-12-06 11:00,7,,2.4,64,1,,4.1,4.5
108,2020-12-06 12:00,8.1,,2.6,55,1,,7.1,4.5
108,2020-12-06 13:00,8.7,,2,50,0.9,,9.3,4.5
108,2020-12-06 14:00,9,,3,49,0.8,,8.7,4.5
108,2020-12-06 15:00,8.1,,3,52,0.1,,7.1,4.5
108,2020-12-06 16:00,7.6,,2.5,56,0,,5.9,4.6
108,2020-12-06 17:00,6.9,,2.9,56,0.2,,3.9,4.8
108,2020-12-06 18:00,5.8,,2.1,61,0,,2.4,4.9
108,2020-12-06 19:00,5.3,,1.8,65,,,1.7,5
108,2020-12-06 20:00,4.8,,2.4,70,,,1.1,5.1
108,2020-12-06 21:00,4.2,,1.1,71,,,0.9,5.2
108,2020-12-06 22:00,3.8,,0.9,74,,,0.7,5.2
108,2020-12-06 23:00,3.5,,0.2,77,,,0.7,5.3
108,2020-12-07 0:00,3.8,,0.4,77,,,0.7,5.3
108,2020-12-07 1:00,4.1,,1.2,75,,,0.9,5.3
108,2020-12-07 2:00,4.7,,1.8,73,,,1.7,5.2
108,2020-12-07 3:00,4.8,,1.1,74,,,2.4,5.2
108,2020-12-07 4:00,5.2,,1.7,73,,,2.2,5.2
108,2020-12-07 5:00,4.8,,2.7,71,,,2,5.2
108,2020-12-07 6:00,4.6,,2,72,,,2.3,5.2
108,2020-12-07 7:00,4,,1.7,73,,,1.7,5.2
108,2020-12-07 8:00,3.5,,2.2,74,0,,1.1,5.2
108,2020-12-07 9:00,3.4,,1.1,74,0,,2.3,5.2
108,2020-12-07 10:00,4,,2.4,67,0.6,,3.8,5.2
108,2020-12-07 11:00,5.1,,1.9,61,1,,6.1,5.2
108,2020-12-07 12:00,5.9,,3.1,44,1,,7.7,5.2
108,2020-12-07 13:00,6.3,,3.9,39,1,,8.6,5.2
108,2020-12-07 14:00,6.1,,4.2,44,1,,8.3,5.2
108,2020-12-07 15:00,5.7,,4.7,42,1,,7.6,5.2
108,2020-12-07 16:00,5,,4.8,39,1,,4.9,5.3
108,2020-12-07 17:00,3.7,,4,40,0.8,,2.7,5.4
108,2020-12-07 18:00,2.7,,4.3,42,0,,1.3,5.5
108,2020-12-07 19:00,1.8,,2.4,45,,,0.9,5.5
108,2020-12-07 20:00,0.9,,1.7,48,,,0.4,5.6
108,2020-12-07 21:00,0.6,,3.1,53,,,0.2,5.6
108,2020-12-07 22:00,0.4,,3.5,55,,,-0.1,5.6
108,2020-12-07 23:00,0,,2.8,58,,,-0.6,5.6
108,2020-12-08 0:00,-0.7,,2.8,59,,,-1.1,5.6
108,2020-12-08 1:00,-1.3,,3,62,,,-1.5,5.6
108,2020-12-08 2:00,-1.7,,2.9,62,,,-1.8,5.5
108,2020-12-08 3:00,-2.4,,2,63,,,-2,5.4
108,2020-12-08 4:00,-2.7,,1.8,64,,,-2.2,5.4
108,2020-12-08 5:00,-3.2,,0.9,68,,,-2.2,5.3
108,2020-12-08 6:00,-3.4,,0.9,65,,,-2.6,5.3
108,2020-12-08 7:00,-3.2,,2.6,60,,,-2.6,5.2
108,2020-12-08 8:00,-3,,2.1,60,0.2,,-2,5.1
108,2020-12-08 9:00,-2.5,,1.1,54,0.6,,-1.5,5.1
108,2020-12-08 10:00,-0.3,,1.6,49,1,,-0.5,5
108,2020-12-08 11:00,1.4,,2.4,40,1,,-0.1,4.9
108,2020-12-08 12:00,2.2,,1.7,37,1,,0.3,4.8
108,2020-12-08 13:00,2.8,,2.8,35,1,,3.2,4.8
108,2020-12-08 14:00,3.8,,3,31,1,,5,4.7
108,2020-12-08 15:00,3.5,,2.7,29,1,,5.2,4.7
108,2020-12-08 16:00,3.6,,3,31,1,,2.3,4.7
108,2020-12-08 17:00,2.3,,2.7,36,0.9,,0.8,4.7
108,2020-12-08 18:00,1.3,,3.2,42,0,,0.1,4.7
108,2020-12-08 19:00,0.4,,0.7,43,,,-0.6,4.8
108,2020-12-08 20:00,-0.6,,1.4,48,,,-1.1,4.8
108,2020-12-08 21:00,-1.2,,0.7,51,,,-1.4,4.8
108,2020-12-08 22:00,-1.6,,1.6,53,,,-1.5,4.8
108,2020-12-08 23:00,-1.2,,1.7,56,,,-1.6,4.8
108,2020-12-09 0:00,-1.9,,1.3,59,,,-1.9,4.8
108,2020-12-09 1:00,-2.2,,1.3,55,,,-2.2,4.7
108,2020-12-09 2:00,-2.5,,0.8,61,,,-2.4,4.7
108,2020-12-09 3:00,-2.8,,1.1,62,,,-2.6,4.7
108,2020-12-09 4:00,-3,,2.1,64,,,-2.8,4.6
108,2020-12-09 5:00,-3.4,,1.3,63,,,-3,4.6
108,2020-12-09 6:00,-3.9,,1.8,67,,,-3.1,4.5
108,2020-12-09 7:00,-4,,2,68,,,-3.1,4.5
108,2020-12-09 8:00,-4,,2.4,69,0.1,,-2.9,4.4
108,2020-12-09 9:00,-2.5,,2.9,63,1,,-1.7,4.4
108,2020-12-09 10:00,0.3,,1.4,54,1,,-0.6,4.3
108,2020-12-09 11:00,2.5,,1.2,47,1,,-0.1,4.2
108,2020-12-09 12:00,4.9,,1.5,36,1,,0.5,4.2
108,2020-12-09 13:00,5.3,,1.8,37,1,,1.7,4.2
108,2020-12-09 14:00,6.1,,1.3,42,0.8,,2.9,4.1
108,2020-12-09 15:00,5.8,,1.5,45,0,,2.9,4.1
108,2020-12-09 16:00,5.4,,0.6,48,0,,2.1,4.1
108,2020-12-09 17:00,4.9,,0.5,49,0,,1,4.1
108,2020-12-09 18:00,4.4,,1.9,51,0,,0.3,4.1
108,2020-12-09 19:00,3.3,,1.4,54,,,0.1,4.1
108,2020-12-09 20:00,3.2,,1,57,,,0,4.1
108,2020-12-09 21:00,2.9,,0.3,58,,,0,4.1
108,2020-12-09 22:00,3.1,,1.9,59,,,0.1,4.1
108,2020-12-09 23:00,3.2,,1.6,57,,,0.1,4.1
108,2020-12-10 0:00,3.4,,2.1,59,,,0.2,4.1
108,2020-12-10 1:00,3.4,,1.7,58,,,0.3,4.1
108,2020-12-10 2:00,3.4,,1.8,57,,,0.5,4.1
108,2020-12-10 3:00,3.5,,2.3,58,,,0.9,4.2
108,2020-12-10 4:00,3.5,,1.8,58,,,1.1,4.2
108,2020-12-10 5:00,3.6,,2.1,59,,,1.3,4.2
108,2020-12-10 6:00,3.6,0,0.3,64,,,1.5,4.2
108,2020-12-10 7:00,3.3,,1.7,69,,,1.3,4.2
108,2020-12-10 8:00,3.3,,1.5,68,0,,1.1,4.2
108,2020-12-10 9:00,3.7,0,1.7,66,0,,2.2,4.2
108,2020-12-10 10:00,4.2,,0.7,62,0,,3.5,4.2
108,2020-12-10 11:00,6.2,,1.1,63,0.2,,6.8,4.2
108,2020-12-10 12:00,6.6,,1.8,65,0,,6,4.3
108,2020-12-10 13:00,8.5,,1.4,65,0.3,,9.2,4.3
108,2020-12-10 14:00,8.9,,2.2,64,0.4,,9,4.3
108,2020-12-10 15:00,9.3,,2.6,66,0.2,,9,4.4
108,2020-12-10 16:00,9,,3,65,0,,7.6,4.5
108,2020-12-10 17:00,8.6,,2.3,67,0,,6.3,4.6
108,2020-12-10 18:00,8.2,,2.8,73,0,,5.5,4.8
108,2020-12-10 19:00,7.8,,1,75,,,4.8,4.9
108,2020-12-10 20:00,7.4,,0.9,77,,,4.3,5
108,2020-12-10 21:00,6.8,,1.5,80,,,3.3,5.1
108,2020-12-10 22:00,6.5,,0.7,80,,,3.4,5.2
108,2020-12-10 23:00,5.9,,1.3,83,,,2.2,5.2
108,2020-12-11 0:00,5,,1.1,87,,,1.2,5.3
108,2020-12-11 1:00,4.3,,0.9,86,,,1.1,5.3
108,2020-12-11 2:00,3.8,,1,89,,,0.9,5.4
108,2020-12-11 3:00,3.3,,1,89,,,0.7,5.4
108,2020-12-11 4:00,3.2,,0.3,91,,,0.6,5.3
108,2020-12-11 5:00,3.1,,1.5,92,,,0.6,5.3
108,2020-12-11 6:00,2.8,,1.9,91,,,0.6,5.3
108,2020-12-11 7:00,2.7,,1.6,91,,,0.5,5.2
108,2020-12-11 8:00,2.7,,2.1,92,0,,0.6,5.2
108,2020-12-11 9:00,3.1,,2.1,91,0,,1,5.2
108,2020-12-11 10:00,4.2,,1.4,89,0,,4.6,5.1
108,2020-12-11 11:00,5.4,,0.8,83,0,,6.1,5.1
108,2020-12-11 12:00,7.4,,1.8,68,0.1,,8.1,5.1
108,2020-12-11 13:00,8.3,,2.1,62,0.7,,9.3,5
108,2020-12-11 14:00,9.1,,2.5,58,0.9,,9.5,5.1
108,2020-12-11 15:00,9.1,,3.4,58,0.3,,9.2,5.1
108,2020-12-11 16:00,8.6,,3.5,58,0.4,,7.2,5.2
108,2020-12-11 17:00,7.8,,3.6,61,0,,5.4,5.3
108,2020-12-11 18:00,7.1,,2.3,66,0,,4.2,5.4
108,2020-12-11 19:00,6.4,,1.4,70,,,3.1,5.5
108,2020-12-11 20:00,5.7,,0.7,72,,,2.6,5.6
108,2020-12-11 21:00,5.5,,1.4,75,,,2.4,5.6
108,2020-12-11 22:00,5.3,,1.8,78,,,2.3,5.7
108,2020-12-11 23:00,4.8,,2.1,78,,,2.1,5.7
108,2020-12-12 0:00,4.4,,2.3,79,,,2.3,5.7
108,2020-12-12 1:00,3.8,,2,79,,,1.5,5.7
108,2020-12-12 2:00,2.7,,2.5,67,,,1,5.7
108,2020-12-12 3:00,2,,2.6,65,,,0.8,5.7
108,2020-12-12 4:00,1.2,,1.5,62,,,0.5,5.6
108,2020-12-12 5:00,0.6,,1.2,62,,,0.2,5.6
108,2020-12-12 6:00,0.1,,1.9,61,,,-0.1,5.6
108,2020-12-12 7:00,-0.2,,2,65,,,-0.5,5.5
108,2020-12-12 8:00,-0.3,,0.7,67,0,,-0.9,5.5
108,2020-12-12 9:00,0.6,,1.6,64,0.8,,-0.3,5.4
108,2020-12-12 10:00,2.4,,3.3,59,1,,-0.1,5.3
108,2020-12-12 11:00,3.7,,2.7,49,1,,2,5.3
108,2020-12-12 12:00,4.7,,3.8,37,1,,4.5,5.2
108,2020-12-12 13:00,5.6,,3.1,35,1,,6.3,5.1
108,2020-12-12 14:00,5.5,,3.2,35,1,,7.2,5.1
108,2020-12-12 15:00,5.4,,4.7,34,1,,6.9,5.1
108,2020-12-12 16:00,5.6,,3.3,35,1,,4.4,5.1
108,2020-12-12 17:00,4.3,,2.7,37,0.8,,2.2,5.2
108,2020-12-12 18:00,3.3,,2.4,39,0,,1.2,5.2
108,2020-12-12 19:00,2.8,,1.8,41,,,0.7,5.3
108,2020-12-12 20:00,2,,1,48,,,0.2,5.3
108,2020-12-12 21:00,1.4,,0.8,52,,,-0.2,5.4
108,2020-12-12 22:00,1,,0.7,53,,,-0.7,5.4
108,2020-12-12 23:00,0.7,,0.9,58,,,-1.2,5.4
108,2020-12-13 0:00,1,,1.1,58,,,-0.5,5.3
108,2020-12-13 1:00,1.7,,0.5,53,,,-0.2,5.3
108,2020-12-13 2:00,1.8,,0,54,,,0.1,5.2
108,2020-12-13 3:00,1.7,,1.6,57,,,0.1,5.2
108,2020-12-13 4:00,1.6,,2.9,59,,,0.2,5.1
108,2020-12-13 5:00,1.4,,1.9,60,,,0.2,5.1
108,2020-12-13 6:00,0.7,0.2,3,82,,0.5,0.2,5
108,2020-12-13 7:00,0.4,,2.4,88,,1.3,0.3,5
108,2020-12-13 8:00,0.2,,2.1,94,0,2.8,0.5,4.9
108,2020-12-13 9:00,-0.2,1.7,1.9,91,0,3,0.6,4.9
108,2020-12-13 10:00,0.2,,2.4,93,0,3.2,0.7,4.9
108,2020-12-13 11:00,0.5,,2.4,93,0,3,0.8,4.8
108,2020-12-13 12:00,0.8,0.6,2.7,93,0,2.6,0.8,4.8
108,2020-12-13 13:00,1.2,,3.3,94,0,2.3,0.8,4.8
108,2020-12-13 14:00,0,,4.2,87,0,2.3,0.9,4.8
108,2020-12-13 15:00,0.5,0.4,2.1,80,0.2,1.9,1.1,4.7
108,2020-12-13 16:00,0.4,,2.4,78,0.5,1.7,1,4.7
108,2020-12-13 17:00,-0.4,,5,68,0.4,1.7,1,4.7
108,2020-12-13 18:00,-1.7,,4.8,72,0,1.7,0.8,4.7
108,2020-12-13 19:00,-3,,5.2,70,,1.7,0.6,4.7
108,2020-12-13 20:00,-3.9,,4.9,67,,1.7,0.3,4.7
108,2020-12-13 21:00,-4.5,,3.8,64,,1.7,0,4.7
108,2020-12-13 22:00,-5.2,,4.4,59,,1.7,-0.3,4.6
108,2020-12-13 23:00,-5.8,,3.1,60,,1.7,-0.8,4.6
108,2020-12-14 0:00,-6,,3.3,60,,1.7,-1,4.6
108,2020-12-14 1:00,-6.4,,2.6,58,,1.7,-1.1,4.5
108,2020-12-14 2:00,-7,,3.8,54,,1.7,-1.2,4.5
108,2020-12-14 3:00,-7.6,,3,54,,1.7,-1.5,4.5
108,2020-12-14 4:00,-8,,3.6,56,,1.7,-1.7,4.4
108,2020-12-14 5:00,-8.3,,4.3,56,,1.7,-1.8,4.4
108,2020-12-14 6:00,-8.8,,2.8,56,,1.7,-2.3,4.3
108,2020-12-14 7:00,-9.4,,2.1,57,,1.6,-2.7,4.3
108,2020-12-14 8:00,-9.6,,2.6,55,0.1,1.6,-3,4.2
108,2020-12-14 9:00,-9.1,,3.6,51,1,1.4,-2.7,4.2
108,2020-12-14 10:00,-8.4,,4.3,48,1,1.3,-2.1,4.1
108,2020-12-14 11:00,-7.7,,3.9,43,0.9,1.1,-1.6,4.1
108,2020-12-14 12:00,-6.6,,3.9,41,1,1.1,-0.9,4
108,2020-12-14 13:00,-6.4,,4.6,35,1,1.1,-0.4,4
108,2020-12-14 14:00,-5.8,,4,32,1,1,-0.4,3.9
108,2020-12-14 15:00,-5.3,,3.9,32,1,1,-0.3,3.9
108,2020-12-14 16:00,-5.1,,3.1,36,1,1,-1,3.8
108,2020-12-14 17:00,-6.2,,3.6,40,0.9,1,-1.7,3.8
108,2020-12-14 18:00,-6.8,,3.8,45,0,1,-2.2,3.8
108,2020-12-14 19:00,-7.4,,2.7,49,,1,-2.7,3.7
108,2020-12-14 20:00,-7.6,,3.7,53,,1,-3,3.7
108,2020-12-14 21:00,-8.1,,4,56,,1,-3.3,3.7
108,2020-12-14 22:00,-8.4,,1.6,57,,1,-3.5,3.6
108,2020-12-14 23:00,-8.8,,1.7,57,,1,-3.8,3.6
108,2020-12-15 0:00,-9.3,,2.1,58,,1,-4.1,3.6
108,2020-12-15 1:00,-9.6,,1.2,56,,1,-4.4,3.6
108,2020-12-15 2:00,-9.9,,2.2,54,,1,-4.6,3.5
108,2020-12-15 3:00,-10.2,,2.6,53,,1,-4.8,3.5
108,2020-12-15 4:00,-10.4,,2.6,48,,1,-5,3.5
108,2020-12-15 5:00,-10.5,,1.8,42,,1,-5.2,3.4
108,2020-12-15 6:00,-10.4,,2.5,41,,1,-5.3,3.4
108,2020-12-15 7:00,-10.9,,1.7,43,,1,-5.5,3.4
108,2020-12-15 8:00,-11.1,,1.2,44,0.1,1,-5.5,3.3
108,2020-12-15 9:00,-10,,2.9,45,1,1,-4.9,3.3
108,2020-12-15 10:00,-8.6,,2.8,40,1,1,-3.5,3.3
108,2020-12-15 11:00,-7.5,,2.5,36,1,1,-2.5,3.2
108,2020-12-15 12:00,-6.7,,2.8,32,1,0.9,-1.4,3.2
108,2020-12-15 13:00,-6,,3.4,28,1,0.9,-0.7,3.2
108,2020-12-15 14:00,-5.2,,3.2,30,1,0.9,-0.6,3.1
108,2020-12-15 15:00,-5.2,,5,29,1,0.9,-0.5,3.1
108,2020-12-15 16:00,-5,,4,30,1,0.9,-1.3,3.1
108,2020-12-15 17:00,-6,,3.2,32,0.9,0.9,-2.2,3.1
108,2020-12-15 18:00,-6.8,,2.3,36,0,0.9,-3,3
108,2020-12-15 19:00,-7.1,,3.4,43,,0.8,-3.6,3
108,2020-12-15 20:00,-7.3,,3.5,47,,0.8,-4.1,3
108,2020-12-15 21:00,-7.8,,2,50,,0.8,-4.5,3
108,2020-12-15 22:00,-8.2,,3,53,,0.8,-4.8,2.9
108,2020-12-15 23:00,-8.7,,2.4,58,,0.8,-5,2.9
108,2020-12-16 0:00,-9.3,,2.1,58,,0.8,-5.3,2.9
108,2020-12-16 1:00,-10.2,,2,57,,0.8,-5.7,2.9
108,2020-12-16 2:00,-10.5,,1.8,56,,0.8,-5.8,2.9
108,2020-12-16 3:00,-10.5,,1.3,56,,0.8,-5.9,2.9
108,2020-12-16 4:00,-10.5,,2.3,48,,0.8,-6,2.8
108,2020-12-16 5:00,-10.6,,1.8,50,,0.8,-6.2,2.8
108,2020-12-16 6:00,-11.2,,1.2,51,,0.8,-6.4,2.8
108,2020-12-16 7:00,-11,,1.5,48,,0.8,-6.5,2.8
108,2020-12-16 8:00,-10.6,,2.2,47,0.1,0.8,-6.4,2.7
108,2020-12-16 9:00,-10,,2,48,1,0.8,-5.7,2.7
108,2020-12-16 10:00,-8.7,,3.2,41,1,0.7,-4,2.7
108,2020-12-16 11:00,-7.8,,3.5,36,1,0.7,-2.8,2.7
108,2020-12-16 12:00,-6.9,,3.5,32,1,0.7,-1.6,2.6
108,2020-12-16 13:00,-5.7,,3.7,32,1,0.7,-0.9,2.6
108,2020-12-16 14:00,-5.1,,3.9,32,1,0.7,-0.7,2.6
108,2020-12-16 15:00,-4.4,,3.3,32,1,0.7,-0.4,2.6
108,2020-12-16 16:00,-4.3,,3.4,30,1,0.7,-1.3,2.6
108,2020-12-16 17:00,-5.2,,3.5,31,0.9,0.7,-2.4,2.5
108,2020-12-16 18:00,-6,,2.8,33,0,0.7,-3.3,2.5
108,2020-12-16 19:00,-6.5,,3.1,38,,0.7,-4,2.5
108,2020-12-16 20:00,-7.1,,2,41,,0.7,-4.8,2.5
108,2020-12-16 21:00,-7.6,,3.3,42,,0.7,-5.3,2.5
108,2020-12-16 22:00,-8.2,,3.1,52,,0.7,-5.6,2.5
108,2020-12-16 23:00,-8.9,,2.3,54,,0.7,-5.9,2.5
108,2020-12-17 0:00,-9.5,,1.6,57,,0.7,-6.2,2.4
108,2020-12-17 1:00,-9.7,,2.1,59,,0.7,-6.4,2.4
108,2020-12-17 2:00,-10.4,,0.8,58,,0.7,-6.7,2.4
108,2020-12-17 3:00,-10.6,,1.9,58,,0.7,-6.8,2.4
108,2020-12-17 4:00,-10.8,,2.2,59,,0.7,-6.8,2.4
108,2020-12-17 5:00,-11,,1.9,59,,0.7,-6.8,2.4
108,2020-12-17 6:00,-10.9,,2.5,61,,0.7,-6.8,2.3
108,2020-12-17 7:00,-10.8,,1.9,59,,0.7,-6.9,2.3
108,2020-12-17 8:00,-10.6,,1.7,58,0.1,0.7,-6.9,2.3
108,2020-12-17 9:00,-9.5,,0.7,58,1,0.7,-5.9,2.3
108,2020-12-17 10:00,-5.7,,1.4,49,1,0.7,-3.6,2.3
108,2020-12-17 11:00,-3.9,,1.9,43,1,0.7,-2.1,2.2
108,2020-12-17 12:00,-3.3,,3,37,1,0.6,-1.1,2.2
108,2020-12-17 13:00,-2.2,,2.8,35,1,0.6,-0.5,2.2
108,2020-12-17 14:00,-1.2,,3,31,1,0.6,-0.3,2.2
108,2020-12-17 15:00,0.2,,1.5,27,1,0.5,0,2.2
108,2020-12-17 16:00,0.6,,2.4,27,1,0.5,-0.2,2.1
108,2020-12-17 17:00,-0.4,,1.3,33,0.9,0.5,-1.1,2.1
108,2020-12-17 18:00,-1.6,,1.4,39,0,0.5,-1.9,2.1
108,2020-12-17 19:00,-2.4,,1.3,44,,0.5,-2.4,2.1
108,2020-12-17 20:00,-2.2,,1.6,46,,0.5,-1.7,2.1
108,2020-12-17 21:00,-2.2,,1.2,46,,0.5,-2.2,2.1
108,2020-12-17 22:00,-2,,1.4,48,,0.5,-1.9,2.1
108,2020-12-17 23:00,-1.6,,1.6,46,,0.5,-1.7,2.1
108,2020-12-18 0:00,-1.4,0,0.8,50,,0.4,-1.5,2.1
108,2020-12-18 1:00,-1.4,,2.2,55,,0.4,-1.5,2.1
